ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
2.27,2.14,2.45,2.58,339.69,12.57,13.41,9.98,4,29,7,0.049
2.14,2.45,2.58,2.6,12.57,13.41,9.98,3.84,3,29,7,0.04
2.45,2.58,2.6,2.59,13.41,9.98,3.84,356.57,2,29,7,0.049
2.58,2.6,2.59,2.58,9.98,3.84,356.57,350.15,1,29,7,0.059
2.6,2.59,2.58,2.57,3.84,356.57,350.15,346.18,0,29,7,0.109
2.59,2.58,2.57,2.61,356.57,350.15,346.18,343.91,1,29,7,0.089
2.58,2.57,2.61,2.79,350.15,346.18,343.91,342.24,2,29,7,0.069
2.57,2.61,2.79,3.17,346.18,343.91,342.24,340.64,3,29,7,0.099
2.61,2.79,3.17,3.72,343.91,342.24,340.64,339.91,4,29,7,0.138
2.79,3.17,3.72,4.34,342.24,340.64,339.91,340.54,5,29,7,0.217
3.17,3.72,4.34,4.54,340.64,339.91,340.54,347.29,6,29,7,0.158
3.72,4.34,4.54,5.07,339.91,340.54,347.29,352.99,7,29,7,0.119
4.34,4.54,5.07,5.52,340.54,347.29,352.99,358.5,8,29,7,0.128
4.54,5.07,5.52,5.9,347.29,352.99,358.5,3.4,9,29,7,0.109
5.07,5.52,5.9,6.14,352.99,358.5,3.4,6.27,10,29,7,0.109
5.52,5.9,6.14,6.2,358.5,3.4,6.27,5.46,11,29,7,0.109
5.9,6.14,6.2,6.06,3.4,6.27,5.46,0.34,12,29,7,0.089
6.14,6.2,6.06,5.73,6.27,5.46,0.34,355.56,11,29,7,0.316
6.2,6.06,5.73,5.08,5.46,0.34,355.56,358.34,10,29,7,0.415
6.06,5.73,5.08,4.36,0.34,355.56,358.34,17.97,9,29,7,0.474
5.73,5.08,4.36,4.57,355.56,358.34,17.97,46.67,8,29,7,0.455
5.08,4.36,4.57,5.34,358.34,17.97,46.67,64.15,7,29,7,0.543
4.36,4.57,5.34,4.86,17.97,46.67,64.15,41.94,6,29,7,0.672
4.57,5.34,4.86,4.96,46.67,64.15,41.94,45.45,5,29,7,0.81
5.34,4.86,4.96,4.89,64.15,41.94,45.45,51.72,4,29,7,0.711
4.86,4.96,4.89,4.77,41.94,45.45,51.72,60.33,3,29,7,0.603
4.96,4.89,4.77,4.67,45.45,51.72,60.33,70.8,2,29,7,0.543
4.89,4.77,4.67,4.65,51.72,60.33,70.8,82.37,1,29,7,0.583
4.77,4.67,4.65,4.71,60.33,70.8,82.37,93.77,0,29,7,0.543
4.67,4.65,4.71,4.8,70.8,82.37,93.77,102.74,1,29,7,0.514
4.65,4.71,4.8,4.78,82.37,93.77,102.74,107.27,2,29,7,0.613
4.71,4.8,4.78,4.56,93.77,102.74,107.27,106.15,3,29,7,0.711
4.8,4.78,4.56,4.34,102.74,107.27,106.15,100.92,4,29,7,0.375
4.78,4.56,4.34,4.38,107.27,106.15,100.92,94.99,5,29,7,0.484
4.56,4.34,4.38,4.7,106.15,100.92,94.99,90.68,6,29,7,0.375
4.34,4.38,4.7,5.26,100.92,94.99,90.68,86.89,7,29,7,0.148
4.38,4.7,5.26,5.9,94.99,90.68,86.89,86.2,8,29,7,0.109
4.7,5.26,5.9,6.54,90.68,86.89,86.2,87.17,9,29,7,0.119
5.26,5.9,6.54,7.08,86.89,86.2,87.17,88.35,10,29,7,0.158
5.9,6.54,7.08,7.42,86.2,87.17,88.35,88.72,11,29,7,0.425
6.54,7.08,7.42,7.47,87.17,88.35,88.72,87.9,12,29,7,0.593
7.08,7.42,7.47,7.35,88.35,88.72,87.9,87.56,11,29,7,0.563
7.42,7.47,7.35,7.22,88.72,87.9,87.56,89.97,10,29,7,0.563
7.47,7.35,7.22,7.22,87.9,87.56,89.97,96.3,9,29,7,0.652
7.35,7.22,7.22,7.15,87.56,89.97,96.3,103.18,8,29,7,0.563
7.22,7.22,7.15,6.53,89.97,96.3,103.18,107.09,7,29,7,0.603
7.22,7.15,6.53,5.48,96.3,103.18,107.09,103.23,6,29,7,0.692
7.15,6.53,5.48,4.64,103.18,107.09,103.23,106.01,5,29,7,0.573
6.53,5.48,4.64,3.74,107.09,103.23,106.01,101.81,4,29,7,0.435
5.48,4.64,3.74,2.99,103.23,106.01,101.81,87.95,3,29,7,0.326
4.64,3.74,2.99,2.8,106.01,101.81,87.95,66.79,2,29,7,0.099
3.74,2.99,2.8,3.22,101.81,87.95,66.79,52.23,1,29,7,0.099
2.99,2.8,3.22,3.92,87.95,66.79,52.23,49.62,0,29,7,0.089
2.8,3.22,3.92,4.63,66.79,52.23,49.62,51.89,1,29,7,0.267
3.22,3.92,4.63,5.21,52.23,49.62,51.89,53.99,2,29,7,0.01
3.92,4.63,5.21,5.51,49.62,51.89,53.99,54.13,3,29,7,0
4.63,5.21,5.51,5.5,51.89,53.99,54.13,54.31,4,29,7,0.208
5.21,5.51,5.5,5.22,53.99,54.13,54.31,57.3,5,29,7,0.257
5.51,5.5,5.22,4.74,54.13,54.31,57.3,79.96,6,29,7,0.089
5.5,5.22,4.74,4.64,54.31,57.3,79.96,85.04,7,29,7,0.069
5.22,4.74,4.64,4.3,57.3,79.96,85.04,89.06,8,29,7,0.03
4.74,4.64,4.3,3.86,79.96,85.04,89.06,93.35,9,29,7,0.02
4.64,4.3,3.86,3.53,85.04,89.06,93.35,99.52,10,29,7,0.02
4.3,3.86,3.53,3.6,89.06,93.35,99.52,107.97,11,29,7,0.03
3.86,3.53,3.6,4.24,93.35,99.52,107.97,116.08,12,29,7,0.03
3.53,3.6,4.24,5.17,99.52,107.97,116.08,121.82,11,29,7,0.049
3.6,4.24,5.17,5.99,107.97,116.08,121.82,126.13,10,29,7,0.099
4.24,5.17,5.99,6.37,116.08,121.82,126.13,130.31,9,29,7,0.257
5.17,5.99,6.37,6.3,121.82,126.13,130.31,134.49,8,29,7,0.316
5.99,6.37,6.3,5.79,126.13,130.31,134.49,138.45,7,29,7,0.237
6.37,6.3,5.79,4.63,130.31,134.49,138.45,132.44,6,29,7,0.198
6.3,5.79,4.63,4.01,134.49,138.45,132.44,128.66,5,29,7,0.415
5.79,4.63,4.01,3.54,138.45,132.44,128.66,126.17,4,29,7,0.385
4.63,4.01,3.54,3.2,132.44,128.66,126.17,125.1,3,29,7,0.148
4.01,3.54,3.2,3,128.66,126.17,125.1,124.81,2,29,7,0.079
3.54,3.2,3,2.96,126.17,125.1,124.81,124.12,1,29,7,0.079
3.2,3,2.96,3.08,125.1,124.81,124.12,122.3,0,29,7,0.138
3,2.96,3.08,3.33,124.81,124.12,122.3,120.82,1,29,7,0.296
2.96,3.08,3.33,3.68,124.12,122.3,120.82,121.13,2,29,7,0.346
3.08,3.33,3.68,4.09,122.3,120.82,121.13,123.49,3,29,7,0.277
3.33,3.68,4.09,4.5,120.82,121.13,123.49,126.05,4,29,7,0.247
3.68,4.09,4.5,4.83,121.13,123.49,126.05,127.23,5,29,7,0.257
4.09,4.5,4.83,5.77,123.49,126.05,127.23,126.02,6,29,7,0.198
4.5,4.83,5.77,5.91,126.05,127.23,126.02,123.48,7,29,7,0.148
4.83,5.77,5.91,5.97,127.23,126.02,123.48,121.94,8,29,7,0.217
5.77,5.91,5.97,5.96,126.02,123.48,121.94,120.94,9,29,7,0.198
5.91,5.97,5.96,5.87,123.48,121.94,120.94,119.58,10,29,7,0.257
5.97,5.96,5.87,5.69,121.94,120.94,119.58,116.77,11,29,7,0.237
5.96,5.87,5.69,5.45,120.94,119.58,116.77,111.84,12,29,7,0.237
5.87,5.69,5.45,5.25,119.58,116.77,111.84,106.98,11,29,7,0.208
5.69,5.45,5.25,5.13,116.77,111.84,106.98,105.72,10,29,7,0.168
5.45,5.25,5.13,5.1,111.84,106.98,105.72,110.43,9,29,7,0.287
5.25,5.13,5.1,5.07,106.98,105.72,110.43,117.99,8,29,7,0.168
5.13,5.1,5.07,4.86,105.72,110.43,117.99,124.56,7,29,7,0.257
5.1,5.07,4.86,5.3,110.43,117.99,124.56,117.9,6,29,7,0.208
5.07,4.86,5.3,4.86,117.99,124.56,117.9,122.91,5,29,7,0.198
4.86,5.3,4.86,4.26,124.56,117.9,122.91,126.23,4,29,7,0.148
5.3,4.86,4.26,3.58,117.9,122.91,126.23,128.14,3,29,7,0.306
4.86,4.26,3.58,2.92,122.91,126.23,128.14,128.35,2,29,7,0.109
4.26,3.58,2.92,2.44,126.23,128.14,128.35,126.19,1,29,7,0.158
3.58,2.92,2.44,2.25,128.14,128.35,126.19,121.94,0,29,7,0.168
2.92,2.44,2.25,2.32,128.35,126.19,121.94,118.68,1,29,7,0.099
2.44,2.25,2.32,2.58,126.19,121.94,118.68,119.24,2,29,7,0.079
2.25,2.32,2.58,2.94,121.94,118.68,119.24,123.41,3,29,7,0.089
2.32,2.58,2.94,3.32,118.68,119.24,123.41,127.1,4,29,7,0.128
2.58,2.94,3.32,3.55,119.24,123.41,127.1,127.4,5,29,7,0.069
2.94,3.32,3.55,3.78,123.41,127.1,127.4,125.67,6,29,7,0.04
3.32,3.55,3.78,3.54,127.1,127.4,125.67,120.01,7,29,7,0.01
3.55,3.78,3.54,3.39,127.4,125.67,120.01,113.9,8,29,7,0.03
3.78,3.54,3.39,3.31,125.67,120.01,113.9,108.13,9,29,7,0.079
3.54,3.39,3.31,3.27,120.01,113.9,108.13,103.94,10,29,7,0.099
3.39,3.31,3.27,3.26,113.9,108.13,103.94,102.58,11,29,7,0.079
3.31,3.27,3.26,3.25,108.13,103.94,102.58,104.54,12,29,7,0.059
3.27,3.26,3.25,3.14,103.94,102.58,104.54,108,11,29,7,0.079
3.26,3.25,3.14,2.81,102.58,104.54,108,110.86,10,29,7,0.079
3.25,3.14,2.81,2.21,104.54,108,110.86,111.33,9,29,7,0.158
3.14,2.81,2.21,1.51,108,110.86,111.33,109.13,8,29,7,0.148
2.81,2.21,1.51,0.98,110.86,111.33,109.13,105.21,7,29,7,0.119
2.21,1.51,0.98,1.64,111.33,109.13,105.21,4.75,6,30,7,0.109
1.51,0.98,1.64,2.02,109.13,105.21,4.75,3.71,5,30,7,0.079
0.98,1.64,2.02,1.93,105.21,4.75,3.71,7.14,4,30,7,0.069
1.64,2.02,1.93,1.53,4.75,3.71,7.14,14.53,3,30,7,0.04
2.02,1.93,1.53,0.97,3.71,7.14,14.53,27.16,2,30,7,0.01
1.93,1.53,0.97,0.38,7.14,14.53,27.16,50.32,1,30,7,0
1.53,0.97,0.38,0.28,14.53,27.16,50.32,211.2,0,30,7,0
0.97,0.38,0.28,0.94,27.16,50.32,211.2,234.6,1,30,7,0
0.38,0.28,0.94,1.58,50.32,211.2,234.6,244.87,2,30,7,0.01
0.28,0.94,1.58,2.09,211.2,234.6,244.87,252.98,3,30,7,0
0.94,1.58,2.09,2.41,234.6,244.87,252.98,260.69,4,30,7,0
1.58,2.09,2.41,2.51,244.87,252.98,260.69,269.09,5,30,7,0.01
2.09,2.41,2.51,2.24,252.98,260.69,269.09,304.03,6,30,7,0.01
2.41,2.51,2.24,2.33,260.69,269.09,304.03,312.41,7,30,7,0
2.51,2.24,2.33,2.33,269.09,304.03,312.41,312.82,8,30,7,0.01
2.24,2.33,2.33,2.26,304.03,312.41,312.82,307.56,9,30,7,0.04
2.33,2.33,2.26,2.23,312.41,312.82,307.56,299.09,10,30,7,0.04
2.33,2.26,2.23,2.32,312.82,307.56,299.09,291.25,11,30,7,0.04
2.26,2.23,2.32,2.51,307.56,299.09,291.25,287.04,12,30,7,0.04
2.23,2.32,2.51,2.69,299.09,291.25,287.04,284.56,11,30,7,0.069
2.32,2.51,2.69,2.78,291.25,287.04,284.56,281,10,30,7,0.04
2.51,2.69,2.78,2.74,287.04,284.56,281,274.41,9,30,7,0.089
2.69,2.78,2.74,2.67,284.56,281,274.41,266.4,8,30,7,0.099
2.78,2.74,2.67,2.63,281,274.41,266.4,260.41,7,30,7,0.158
2.74,2.67,2.63,3.33,274.41,266.4,260.41,277.57,6,30,7,0.168
2.67,2.63,3.33,3.04,266.4,260.41,277.57,275.34,5,30,7,0.198
2.63,3.33,3.04,2.85,260.41,277.57,275.34,274.81,4,30,7,0.148
3.33,3.04,2.85,2.74,277.57,275.34,274.81,275.88,3,30,7,0.148
3.04,2.85,2.74,2.66,275.34,274.81,275.88,278.08,2,30,7,0.168
2.85,2.74,2.66,2.57,274.81,275.88,278.08,280.86,1,30,7,0.119
2.74,2.66,2.57,2.45,275.88,278.08,280.86,283.86,0,30,7,0.128
2.66,2.57,2.45,2.35,278.08,280.86,283.86,286.93,1,30,7,0.158
2.57,2.45,2.35,2.39,280.86,283.86,286.93,289.52,2,30,7,0.198
2.45,2.35,2.39,2.63,283.86,286.93,289.52,291.35,3,30,7,0.168
2.35,2.39,2.63,3.01,286.93,289.52,291.35,294.1,4,30,7,0.119
2.39,2.63,3.01,3.48,289.52,291.35,294.1,299.2,5,30,7,0.079
2.63,3.01,3.48,3.92,291.35,294.1,299.2,301.96,6,30,7,0.059
3.01,3.48,3.92,3.74,294.1,299.2,301.96,302.7,7,30,7,0.079
3.48,3.92,3.74,3.65,299.2,301.96,302.7,299.12,8,30,7,0.109
3.92,3.74,3.65,3.7,301.96,302.7,299.12,292.87,9,30,7,0.069
3.74,3.65,3.7,3.9,302.7,299.12,292.87,286.88,10,30,7,0.079
3.65,3.7,3.9,4.21,299.12,292.87,286.88,283.85,11,30,7,0.099
3.7,3.9,4.21,4.58,292.87,286.88,283.85,284.57,12,30,7,0.198
3.9,4.21,4.58,4.91,286.88,283.85,284.57,286.35,11,30,7,0.385
4.21,4.58,4.91,5.08,283.85,284.57,286.35,286.58,10,30,7,0.445
4.58,4.91,5.08,5,284.57,286.35,286.58,283.7,9,30,7,0.494
4.91,5.08,5,4.74,286.35,286.58,283.7,278.94,8,30,7,0.405
5.08,5,4.74,4.33,286.58,283.7,278.94,274.35,7,30,7,0.593
5,4.74,4.33,4.22,283.7,278.94,274.35,277.64,6,30,7,0.593
4.74,4.33,4.22,3.87,278.94,274.35,277.64,275.79,5,30,7,0.632
4.33,4.22,3.87,3.62,274.35,277.64,275.79,274.94,4,30,7,0.593
4.22,3.87,3.62,3.46,277.64,275.79,274.94,274.96,3,30,7,0.642
3.87,3.62,3.46,3.3,275.79,274.94,274.96,275.52,2,30,7,0.514
3.62,3.46,3.3,3.07,274.94,274.96,275.52,276.23,1,30,7,0.306
3.46,3.3,3.07,2.73,274.96,275.52,276.23,276.67,0,30,7,0.158
3.3,3.07,2.73,2.49,275.52,276.23,276.67,276.21,1,30,7,0.069
3.07,2.73,2.49,2.59,276.23,276.67,276.21,274.26,2,30,7,0.119
2.73,2.49,2.59,3.15,276.67,276.21,274.26,272.25,3,30,7,0.089
2.49,2.59,3.15,3.77,276.21,274.26,272.25,273.54,4,30,7,0.099
2.59,3.15,3.77,3.93,274.26,272.25,273.54,280.54,5,30,7,0.188
3.15,3.77,3.93,3.13,272.25,273.54,280.54,300.47,6,30,7,0.119
3.77,3.93,3.13,2.85,273.54,280.54,300.47,310.13,7,30,7,0.109
3.93,3.13,2.85,3.04,280.54,300.47,310.13,324.45,8,30,7,0.099
3.13,2.85,3.04,3.59,300.47,310.13,324.45,335.9,9,30,7,0.079
2.85,3.04,3.59,4.12,310.13,324.45,335.9,341.48,10,30,7,0.138
3.04,3.59,4.12,4.18,324.45,335.9,341.48,341.53,11,30,7,0.158
3.59,4.12,4.18,3.58,335.9,341.48,341.53,334.89,12,30,7,0.089
4.12,4.18,3.58,2.84,341.48,341.53,334.89,321.02,11,30,7,0.059
4.18,3.58,2.84,2.48,341.53,334.89,321.02,307,10,30,7,0.059
3.58,2.84,2.48,2.54,334.89,321.02,307,307.64,9,30,7,0.059
2.84,2.48,2.54,2.86,321.02,307,307.64,316.54,8,30,7,0.02
2.48,2.54,2.86,3.22,307,307.64,316.54,322.5,7,30,7,0.01
2.54,2.86,3.22,2.11,307.64,316.54,322.5,310.07,6,30,7,0.02
2.86,3.22,2.11,2.15,316.54,322.5,310.07,297.93,5,30,7,0.02
3.22,2.11,2.15,1.93,322.5,310.07,297.93,287.47,4,30,7,0.03
2.11,2.15,1.93,1.59,310.07,297.93,287.47,275.16,3,30,7,0
2.15,1.93,1.59,1.38,297.93,287.47,275.16,265.43,2,30,7,0.04
1.93,1.59,1.38,1.49,287.47,275.16,265.43,271.36,1,30,7,0.178
1.59,1.38,1.49,2.2,275.16,265.43,271.36,287.42,0,30,7,0.217
1.38,1.49,2.2,3.19,265.43,271.36,287.42,293.64,1,30,7,0.247
1.49,2.2,3.19,3.82,271.36,287.42,293.64,289.61,2,30,7,0.158
2.2,3.19,3.82,3.86,287.42,293.64,289.61,274.18,3,30,7,0.079
3.19,3.82,3.86,3.88,293.64,289.61,274.18,251.73,4,30,7,0.03
3.82,3.86,3.88,4.05,289.61,274.18,251.73,232.34,5,30,7,0.049
3.86,3.88,4.05,2,274.18,251.73,232.34,243.71,6,30,7,0.119
3.88,4.05,2,1.59,251.73,232.34,243.71,222.94,7,30,7,0.099
4.05,2,1.59,1.53,232.34,243.71,222.94,186.35,8,30,7,0.03
2,1.59,1.53,2.08,243.71,222.94,186.35,155.84,9,30,7,0.02
1.59,1.53,2.08,2.87,222.94,186.35,155.84,139.75,10,30,7,0.02
1.53,2.08,2.87,3.53,186.35,155.84,139.75,130.09,11,30,7,0.03
2.08,2.87,3.53,3.92,155.84,139.75,130.09,122.45,12,30,7,0.04
2.87,3.53,3.92,4.14,139.75,130.09,122.45,116.48,11,30,7,0.04
3.53,3.92,4.14,4.34,130.09,122.45,116.48,113.64,10,30,7,0.168
3.92,4.14,4.34,4.58,122.45,116.48,113.64,114.9,9,30,7,0.178
4.14,4.34,4.58,4.7,116.48,113.64,114.9,117.83,8,30,7,0.119
4.34,4.58,4.7,4.45,113.64,114.9,117.83,119.99,7,30,7,0.049
4.58,4.7,4.45,2.47,114.9,117.83,119.99,111.84,6,30,7,0.01
4.7,4.45,2.47,2.14,117.83,119.99,111.84,106.37,5,30,7,0.049
4.45,2.47,2.14,2.05,119.99,111.84,106.37,102.46,4,30,7,0.04
2.47,2.14,2.05,2.13,111.84,106.37,102.46,100.88,3,30,7,0.04
2.14,2.05,2.13,2.3,106.37,102.46,100.88,100.52,2,30,7,0.04
2.05,2.13,2.3,2.46,102.46,100.88,100.52,99.9,1,30,7,0.099
2.13,2.3,2.46,2.56,100.88,100.52,99.9,98.45,0,30,7,0.03
2.3,2.46,2.56,2.63,100.52,99.9,98.45,98.23,1,30,7,0.03
2.46,2.56,2.63,2.71,99.9,98.45,98.23,101.77,2,30,7,0.04
2.56,2.63,2.71,2.85,98.45,98.23,101.77,109.71,3,30,7,0.03
2.63,2.71,2.85,3.05,98.23,101.77,109.71,117.25,4,30,7,0.03
2.71,2.85,3.05,3.15,101.77,109.71,117.25,120.12,5,30,7,0.03
2.85,3.05,3.15,3.59,109.71,117.25,120.12,111.94,6,30,7,0.069
3.05,3.15,3.59,3.62,117.25,120.12,111.94,112.02,7,30,7,0
3.15,3.59,3.62,3.42,120.12,111.94,112.02,105.68,8,30,7,0
3.59,3.62,3.42,3.2,111.94,112.02,105.68,93.6,9,30,7,0
3.62,3.42,3.2,3.18,112.02,105.68,93.6,78.55,10,30,7,0.04
3.42,3.2,3.18,3.46,105.68,93.6,78.55,66.43,11,30,7,0.069
3.2,3.18,3.46,3.87,93.6,78.55,66.43,60.63,12,30,7,0.089
3.18,3.46,3.87,4.16,78.55,66.43,60.63,58.42,11,30,7,0.227
3.46,3.87,4.16,4.14,66.43,60.63,58.42,56.68,10,30,7,0.395
3.87,4.16,4.14,3.69,60.63,58.42,56.68,52.87,9,30,7,0.395
4.16,4.14,3.69,3.05,58.42,56.68,52.87,45.03,8,30,7,0.425
4.14,3.69,3.05,2.54,56.68,52.87,45.03,31.34,7,30,7,0.277
3.69,3.05,2.54,2.73,52.87,45.03,31.34,37.59,6,30,7,0.208
3.05,2.54,2.73,2.96,45.03,31.34,37.59,34.2,5,30,7,0.198
2.54,2.73,2.96,3.32,31.34,37.59,34.2,32.9,4,30,7,0.227
2.73,2.96,3.32,3.74,37.59,34.2,32.9,32.24,3,30,7,0.257
2.96,3.32,3.74,4.14,34.2,32.9,32.24,30.41,2,30,7,0.316
3.32,3.74,4.14,4.4,32.9,32.24,30.41,25.87,1,30,7,0.375
3.74,4.14,4.4,4.54,32.24,30.41,25.87,17.79,0,30,7,0.375
4.14,4.4,4.54,4.79,30.41,25.87,17.79,9.23,1,30,7,0.395
4.4,4.54,4.79,5.25,25.87,17.79,9.23,4.56,2,30,7,0.395
4.54,4.79,5.25,5.93,17.79,9.23,4.56,5.58,3,30,7,0.455
4.79,5.25,5.93,6.77,9.23,4.56,5.58,8.67,4,30,7,0.524
5.25,5.93,6.77,7.7,4.56,5.58,8.67,10.57,5,30,7,0.642
5.93,6.77,7.7,7.51,5.58,8.67,10.57,7.18,6,30,7,0.613
6.77,7.7,7.51,7.64,8.67,10.57,7.18,14.42,7,30,7,0.672
7.7,7.51,7.64,7.34,10.57,7.18,14.42,22.99,8,30,7,0.692
7.51,7.64,7.34,6.83,7.18,14.42,22.99,33.47,9,30,7,0.375
7.64,7.34,6.83,6.4,14.42,22.99,33.47,45.21,10,30,7,0.128
7.34,6.83,6.4,6.18,22.99,33.47,45.21,55.79,11,30,7,0.306
6.83,6.4,6.18,6.1,33.47,45.21,55.79,62.74,12,30,7,0.494
6.4,6.18,6.1,5.91,45.21,55.79,62.74,67.76,11,30,7,0.632
6.18,6.1,5.91,5.47,55.79,62.74,67.76,74.4,10,30,7,0.929
6.1,5.91,5.47,4.85,62.74,67.76,74.4,86.31,9,30,7,0.85
5.91,5.47,4.85,4.39,67.76,74.4,86.31,100.95,8,30,7,0.781
5.47,4.85,4.39,4.04,74.4,86.31,100.95,110.56,7,30,7,0.8
4.85,4.39,4.04,3.69,86.31,100.95,110.56,96.71,6,30,7,0.543
4.39,4.04,3.69,3.35,100.95,110.56,96.71,95.49,5,30,7,0.435
4.04,3.69,3.35,2.9,110.56,96.71,95.49,90.39,4,30,7,0.504
3.69,3.35,2.9,2.49,96.71,95.49,90.39,80.23,3,30,7,0.494
3.35,2.9,2.49,2.34,95.49,90.39,80.23,65.67,2,30,7,0.296
2.9,2.49,2.34,2.62,90.39,80.23,65.67,53.22,1,30,7,0.168
2.49,2.34,2.62,3.29,80.23,65.67,53.22,48.2,0,30,7,0.208
2.34,2.62,3.29,4.07,65.67,53.22,48.2,48.02,1,30,7,0.198
2.62,3.29,4.07,4.73,53.22,48.2,48.02,49.83,2,30,7,0.109
3.29,4.07,4.73,5.11,48.2,48.02,49.83,52.59,3,30,7,0.198
4.07,4.73,5.11,5.3,48.02,49.83,52.59,56.02,4,30,7,0.178
4.73,5.11,5.3,5.5,49.83,52.59,56.02,59.73,5,30,7,0.227
5.11,5.3,5.5,5.82,52.59,56.02,59.73,61.06,6,30,7,0.227
5.3,5.5,5.82,6.5,56.02,59.73,61.06,65.9,7,30,7,0.119
5.5,5.82,6.5,6.99,59.73,61.06,65.9,67.1,8,30,7,0.138
5.82,6.5,6.99,7.27,61.06,65.9,67.1,66.59,9,30,7,0.346
6.5,6.99,7.27,7.32,65.9,67.1,66.59,66.21,10,30,7,0.702
6.99,7.27,7.32,7.13,67.1,66.59,66.21,67.82,11,30,7,0.83
7.27,7.32,7.13,6.74,66.59,66.21,67.82,72.94,12,30,7,0.879
7.32,7.13,6.74,6.23,66.21,67.82,72.94,80.35,11,30,7,0.81
7.13,6.74,6.23,5.58,67.82,72.94,80.35,87.79,10,30,7,0.81
6.74,6.23,5.58,4.71,72.94,80.35,87.79,93.22,9,30,7,0.741
6.23,5.58,4.71,3.79,80.35,87.79,93.22,97.25,8,30,7,0.632
5.58,4.71,3.79,3.12,87.79,93.22,97.25,100.99,7,30,7,0.632
4.71,3.79,3.12,4.59,93.22,97.25,100.99,100.07,6,31,7,0.464
3.79,3.12,4.59,4.34,97.25,100.99,100.07,103.19,5,31,7,0.415
3.12,4.59,4.34,4.16,100.99,100.07,103.19,104.27,4,31,7,0.385
4.59,4.34,4.16,4,100.07,103.19,104.27,103.61,3,31,7,0.296
4.34,4.16,4,3.81,103.19,104.27,103.61,102.13,2,31,7,0.445
4.16,4,3.81,3.55,104.27,103.61,102.13,100.99,1,31,7,0.583
4,3.81,3.55,3.17,103.61,102.13,100.99,100.95,0,31,7,0.366
3.81,3.55,3.17,2.79,102.13,100.99,100.95,99.89,1,31,7,0.247
3.55,3.17,2.79,2.55,100.99,100.95,99.89,93.86,2,31,7,0.237
3.17,2.79,2.55,2.64,100.95,99.89,93.86,81.5,3,31,7,0.316
2.79,2.55,2.64,3.05,99.89,93.86,81.5,70.48,4,31,7,0.336
2.55,2.64,3.05,3.51,93.86,81.5,70.48,65.42,5,31,7,0.217
2.64,3.05,3.51,3.8,81.5,70.48,65.42,67.77,6,31,7,0.128
3.05,3.51,3.8,4.06,70.48,65.42,67.77,66.96,7,31,7,0.02
3.51,3.8,4.06,4.44,65.42,67.77,66.96,66.96,8,31,7,0.01
3.8,4.06,4.44,4.87,67.77,66.96,66.96,67.37,9,31,7,0.079
4.06,4.44,4.87,5.28,66.96,66.96,67.37,67.77,10,31,7,0.178
4.44,4.87,5.28,5.61,66.96,67.37,67.77,67.86,11,31,7,0.296
4.87,5.28,5.61,5.79,67.37,67.77,67.86,67.5,12,31,7,0.257
5.28,5.61,5.79,5.7,67.77,67.86,67.5,66.99,11,31,7,0.296
5.61,5.79,5.7,5.26,67.86,67.5,66.99,66.67,10,31,7,0.227
5.79,5.7,5.26,4.41,67.5,66.99,66.67,66.7,9,31,7,0.267
5.7,5.26,4.41,3.37,66.99,66.67,66.7,65.75,8,31,7,0.208
5.26,4.41,3.37,2.47,66.67,66.7,65.75,59.92,7,31,7,0.198
4.41,3.37,2.47,1.68,66.7,65.75,59.92,52.2,6,31,7,0.198
3.37,2.47,1.68,1.77,65.75,59.92,52.2,37.55,5,31,7,0.168
2.47,1.68,1.77,2.4,59.92,52.2,37.55,31.35,4,31,7,0.168
1.68,1.77,2.4,3.28,52.2,37.55,31.35,30.93,3,31,7,0.247
1.77,2.4,3.28,4.12,37.55,31.35,30.93,32.42,2,31,7,0.356
2.4,3.28,4.12,4.61,31.35,30.93,32.42,34.61,1,31,7,0.385
3.28,4.12,4.61,4.57,30.93,32.42,34.61,37.43,0,31,7,0.445
4.12,4.61,4.57,4.3,32.42,34.61,37.43,40.19,1,31,7,0.415
4.61,4.57,4.3,4.22,34.61,37.43,40.19,40.99,2,31,7,0.336
4.57,4.3,4.22,4.61,37.43,40.19,40.99,38.41,3,31,7,0.277
4.3,4.22,4.61,5.34,40.19,40.99,38.41,34.97,4,31,7,0.247
4.22,4.61,5.34,6.08,40.99,38.41,34.97,32.72,5,31,7,0.257
4.61,5.34,6.08,7.19,38.41,34.97,32.72,31.01,6,31,7,0.366
5.34,6.08,7.19,7.54,34.97,32.72,31.01,34.02,7,31,7,0.435
6.08,7.19,7.54,7.91,32.72,31.01,34.02,39.34,8,31,7,0.425
7.19,7.54,7.91,8.3,31.01,34.02,39.34,45.52,9,31,7,0.514
7.54,7.91,8.3,8.59,34.02,39.34,45.52,51.13,10,31,7,0.613
7.91,8.3,8.59,8.63,39.34,45.52,51.13,55.16,11,31,7,0.603
8.3,8.59,8.63,8.24,45.52,51.13,55.16,57.13,12,31,7,0.711
8.59,8.63,8.24,7.49,51.13,55.16,57.13,57.75,11,31,7,0.771
8.63,8.24,7.49,6.54,55.16,57.13,57.75,57.93,10,31,7,0.771
8.24,7.49,6.54,5.55,57.13,57.75,57.93,58.4,9,31,7,0.534
7.49,6.54,5.55,4.71,57.75,57.93,58.4,57.96,8,31,7,0.425
6.54,5.55,4.71,4.2,57.93,58.4,57.96,53.95,7,31,7,0.464
